geography_code,ahc_income_status,Savings and Investments of Adults in the Family of the Individual,bhc_income_status,variable_name,value,date,population,percent
E12000001,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,10328.666666666666,1996-97 - 1998-99,198146.0,5.0
E12000001,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,12450.333333333334,1996-97 - 1998-99,119982.0,10.0
E12000001,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,305.0,1996-97 - 1998-99,119982.0,0.0
E12000001,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,5685.666666666667,1996-97 - 1998-99,42560.666666666664,13.0
E12000001,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,0.0,1996-97 - 1998-99,42560.666666666664,0.0
E12000001,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,8103.666666666667,1996-97 - 1998-99,208248.33333333334,4.0
E12000001,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,2484.0,1996-97 - 1998-99,208248.33333333334,1.0
E12000001,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,25139.0,1996-97 - 1998-99,253566.3333333333,10.0
E12000001,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,6624.0,1996-97 - 1998-99,253566.3333333333,3.0
E12000001,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,4645.333333333333,1996-97 - 1998-99,60524.666666666664,8.0
E12000001,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,661.3333333333334,1996-97 - 1998-99,60524.666666666664,1.0
E12000002,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,230834.0,1996-97 - 1998-99,1442767.3333333333,16.0
E12000002,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,78006.66666666667,1996-97 - 1998-99,1442767.3333333333,5.0
E12000002,In low income (below threshold),No savings,In low income (below threshold),population,936104.0,1996-97 - 1998-99,2726051.333333333,34.0
E12000002,In low income (below threshold),No savings,Not in low income (at or above threshold),population,276641.3333333333,1996-97 - 1998-99,2726051.333333333,10.0
E12000002,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,55446.666666666664,1996-97 - 1998-99,498292.6666666667,11.0
E12000002,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,23059.666666666668,1996-97 - 1998-99,498292.6666666667,5.0
E12000002,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,21358.666666666668,1996-97 - 1998-99,301829.6666666666,7.0
E12000002,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,5523.0,1996-97 - 1998-99,301829.6666666666,2.0
E12000002,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,12563.666666666666,1996-97 - 1998-99,129138.33333333333,10.0
E12000002,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,2671.0,1996-97 - 1998-99,129138.33333333333,2.0
E12000002,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,38765.333333333336,1996-97 - 1998-99,657411.6666666666,6.0
E12000002,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,6147.333333333333,1996-97 - 1998-99,657411.6666666666,1.0
E12000002,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,84757.33333333333,1996-97 - 1998-99,767611.0,11.0
E12000002,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,23964.333333333332,1996-97 - 1998-99,767611.0,3.0
E12000002,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,15622.0,1996-97 - 1998-99,168192.66666666666,9.0
E12000002,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,3750.3333333333335,1996-97 - 1998-99,168192.66666666666,2.0
E12000003,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,193553.33333333334,1996-97 - 1998-99,1091136.6666666667,18.0
E12000003,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,49940.0,1996-97 - 1998-99,1091136.6666666667,5.0
E12000003,In low income (below threshold),No savings,In low income (below threshold),population,662222.6666666666,1996-97 - 1998-99,1820055.3333333333,36.0
E12000003,In low income (below threshold),No savings,Not in low income (at or above threshold),population,141410.66666666666,1996-97 - 1998-99,1820055.3333333333,8.0
E12000003,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,45240.0,1996-97 - 1998-99,409764.3333333333,11.0
E12000003,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,28034.666666666668,1996-97 - 1998-99,409764.3333333333,7.0
E12000003,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,22491.0,1996-97 - 1998-99,246477.3333333333,9.0
E12000003,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,3095.3333333333335,1996-97 - 1998-99,246477.3333333333,1.0
E12000003,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,10246.0,1996-97 - 1998-99,104908.66666666667,10.0
E12000003,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,558.0,1996-97 - 1998-99,104908.66666666667,1.0
E12000003,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,30669.0,1996-97 - 1998-99,476620.0,6.0
E12000003,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,3344.3333333333335,1996-97 - 1998-99,476620.0,1.0
E12000003,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,62215.333333333336,1996-97 - 1998-99,607203.3333333333,10.0
E12000003,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,14915.0,1996-97 - 1998-99,607203.3333333333,2.0
E12000003,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,17984.0,1996-97 - 1998-99,123009.0,15.0
E12000003,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,1751.0,1996-97 - 1998-99,123009.0,1.0
E12000001,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,7297.333333333333,1996-97 - 1998-99,553545.3333333333,1.0
E12000001,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,416539.3333333333,1996-97 - 1998-99,553545.3333333333,75.0
E12000001,Not in low income (at or above threshold),No savings,In low income (below threshold),population,16313.0,1996-97 - 1998-99,1092029.0,1.0
E12000001,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,558737.6666666666,1996-97 - 1998-99,1092029.0,51.0
E12000001,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,2717.0,1996-97 - 1998-99,198146.0,1.0
E12000001,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,163915.0,1996-97 - 1998-99,198146.0,83.0
E12000001,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,2016.0,1996-97 - 1998-99,119982.0,2.0
E12000001,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,105210.66666666667,1996-97 - 1998-99,119982.0,88.0
E12000001,Not in low income (at or above threshold),"£16,000 but less than £20,000",In low income (below threshold),population,1233.3333333333333,1996-97 - 1998-99,42560.666666666664,3.0
E12000001,Not in low income (at or above threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,35641.666666666664,1996-97 - 1998-99,42560.666666666664,84.0
E12000001,Not in low income (at or above threshold),"£20,000 or more",In low income (below threshold),population,2790.6666666666665,1996-97 - 1998-99,208248.33333333334,1.0
E12000001,Not in low income (at or above threshold),"£20,000 or more",Not in low income (at or above threshold),population,194870.0,1996-97 - 1998-99,208248.33333333334,94.0
E12000001,Not in low income (at or above threshold),"£3,000 but less than £8,000",In low income (below threshold),population,2923.6666666666665,1996-97 - 1998-99,253566.3333333333,1.0
E12000001,Not in low income (at or above threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,218879.66666666666,1996-97 - 1998-99,253566.3333333333,86.0
E12000001,Not in low income (at or above threshold),"£8,000 but less than £10,000",In low income (below threshold),population,2577.3333333333335,1996-97 - 1998-99,60524.666666666664,4.0
E12000001,Not in low income (at or above threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,52640.666666666664,1996-97 - 1998-99,60524.666666666664,87.0
E12000002,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,18406.333333333332,1996-97 - 1998-99,1442767.3333333333,1.0
E12000002,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,1115520.3333333333,1996-97 - 1998-99,1442767.3333333333,77.0
E12000002,Not in low income (at or above threshold),No savings,In low income (below threshold),population,45549.666666666664,1996-97 - 1998-99,2726051.333333333,2.0
