geography_code,ahc_income_status,Ethnic Group of the Head of the Household,bhc_income_status,variable_name,value,date,population,percent
E12000002,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,4653965.333333333,1996-97 - 1998-99,6377191.0,73.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,7681.333333333333,1996-97 - 1998-99,189148.3333333333,4.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,68516.66666666667,1996-97 - 1998-99,189148.3333333333,36.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,1996-97 - 1998-99,27235.0,0.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,15133.333333333334,1996-97 - 1998-99,27235.0,56.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,1996-97 - 1998-99,0.0,
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,0.0,1996-97 - 1998-99,0.0,
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,1996-97 - 1998-99,0.0,
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,1996-97 - 1998-99,0.0,
E12000003,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,334.6666666666667,1996-97 - 1998-99,21722.666666666664,2.0
E12000003,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,11697.333333333334,1996-97 - 1998-99,21722.666666666664,54.0
E12000003,Not in low income (at or above threshold),White,In low income (below threshold),population,82386.33333333333,1996-97 - 1998-99,4641068.666666666,2.0
E12000003,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,3405754.6666666665,1996-97 - 1998-99,4641068.666666666,73.0
E12000001,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,8563.0,1997-98 - 1999-00,19288.0,44.0
E12000001,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,2274.6666666666665,1997-98 - 1999-00,19288.0,12.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,549.3333333333334,1997-98 - 1999-00,549.3333333333334,100.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,0.0,1997-98 - 1999-00,549.3333333333334,0.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000001,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,4166.666666666667,1997-98 - 1999-00,12232.333333333334,34.0
E12000001,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,1342.0,1997-98 - 1999-00,12232.333333333334,11.0
E12000001,In low income (below threshold),White,In low income (below threshold),population,586183.6666666666,1997-98 - 1999-00,2487642.333333333,24.0
E12000001,In low income (below threshold),White,Not in low income (at or above threshold),population,149345.33333333334,1997-98 - 1999-00,2487642.333333333,6.0
E12000002,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,172785.33333333334,1997-98 - 1999-00,260383.0,66.0
E12000002,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,13044.0,1997-98 - 1999-00,260383.0,5.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,16482.666666666668,1997-98 - 1999-00,53897.66666666667,31.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,3253.0,1997-98 - 1999-00,53897.66666666667,6.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000002,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,16201.666666666666,1997-98 - 1999-00,39126.666666666664,41.0
E12000002,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,1668.0,1997-98 - 1999-00,39126.666666666664,4.0
E12000002,In low income (below threshold),White,In low income (below threshold),population,1166284.3333333333,1997-98 - 1999-00,6325341.333333333,18.0
E12000002,In low income (below threshold),White,Not in low income (at or above threshold),population,390589.0,1997-98 - 1999-00,6325341.333333333,6.0
E12000003,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,116958.33333333333,1997-98 - 1999-00,184766.0,63.0
E12000003,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,8487.333333333334,1997-98 - 1999-00,184766.0,5.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,10512.666666666666,1997-98 - 1999-00,35654.333333333336,29.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,5035.0,1997-98 - 1999-00,35654.333333333336,14.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000003,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,8126.666666666667,1997-98 - 1999-00,27201.666666666668,30.0
E12000003,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,3326.0,1997-98 - 1999-00,27201.666666666668,12.0
E12000003,In low income (below threshold),White,In low income (below threshold),population,919991.3333333334,1997-98 - 1999-00,4629444.666666667,20.0
E12000003,In low income (below threshold),White,Not in low income (at or above threshold),population,229661.33333333334,1997-98 - 1999-00,4629444.666666667,5.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,0.0,1997-98 - 1999-00,19288.0,0.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,8450.333333333334,1997-98 - 1999-00,19288.0,44.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,1997-98 - 1999-00,549.3333333333334,0.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,0.0,1997-98 - 1999-00,549.3333333333334,0.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000001,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,1997-98 - 1999-00,12232.333333333334,0.0
E12000001,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,6723.666666666667,1997-98 - 1999-00,12232.333333333334,55.0
E12000001,Not in low income (at or above threshold),White,In low income (below threshold),population,42435.333333333336,1997-98 - 1999-00,2487642.333333333,2.0
E12000001,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,1709678.0,1997-98 - 1999-00,2487642.333333333,69.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,11506.333333333334,1997-98 - 1999-00,260383.0,4.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,63047.333333333336,1997-98 - 1999-00,260383.0,24.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,1997-98 - 1999-00,53897.66666666667,0.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,34162.0,1997-98 - 1999-00,53897.66666666667,63.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,1997-98 - 1999-00,0.0,
E12000002,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,1997-98 - 1999-00,39126.666666666664,0.0
E12000002,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,21257.0,1997-98 - 1999-00,39126.666666666664,54.0
E12000002,Not in low income (at or above threshold),White,In low income (below threshold),population,111822.0,1997-98 - 1999-00,6325341.333333333,2.0
