geography_code,ahc_income_status,Age of the Youngest Child in the Family of the Individual,bhc_income_status,variable_name,value,date,population,percent
E12000001,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,0.0,1997-98 - 1999-00,63376.33333333333,0.0
E12000001,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,50721.0,1997-98 - 1999-00,63376.33333333333,80.0
E12000001,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,0.0,1997-98 - 1999-00,376107.3333333333,0.0
E12000001,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,257054.66666666666,1997-98 - 1999-00,376107.3333333333,68.0
E12000001,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,40957.333333333336,1997-98 - 1999-00,1392643.3333333333,3.0
E12000001,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,1003956.6666666666,1997-98 - 1999-00,1392643.3333333333,72.0
E12000002,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,10736.666666666666,1997-98 - 1999-00,1253747.6666666665,1.0
E12000002,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,728202.3333333334,1997-98 - 1999-00,1253747.6666666665,58.0
E12000002,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,5982.333333333333,1997-98 - 1999-00,628402.3333333333,1.0
E12000002,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,459500.0,1997-98 - 1999-00,628402.3333333333,73.0
E12000002,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,673.0,1997-98 - 1999-00,164583.66666666666,0.0
E12000002,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,133971.0,1997-98 - 1999-00,164583.66666666666,81.0
E12000002,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,9304.666666666666,1997-98 - 1999-00,992770.3333333333,1.0
E12000002,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,668037.6666666666,1997-98 - 1999-00,992770.3333333333,67.0
E12000002,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,96631.66666666667,1997-98 - 1999-00,3639244.666666667,3.0
E12000002,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,2785401.3333333335,1997-98 - 1999-00,3639244.666666667,77.0
E12000003,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,5360.333333333333,1997-98 - 1999-00,926032.6666666666,1.0
E12000003,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,545113.0,1997-98 - 1999-00,926032.6666666666,59.0
E12000003,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,5635.666666666667,1997-98 - 1999-00,486280.0,1.0
E12000003,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,383677.0,1997-98 - 1999-00,486280.0,79.0
E12000003,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,1342.0,1997-98 - 1999-00,130830.33333333334,1.0
E12000003,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,111543.66666666667,1997-98 - 1999-00,130830.33333333334,85.0
E12000003,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,4773.0,1997-98 - 1999-00,682251.6666666667,1.0
E12000003,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,465624.0,1997-98 - 1999-00,682251.6666666667,68.0
E12000003,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,66856.33333333333,1997-98 - 1999-00,2651672.0,3.0
E12000003,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,1985043.0,1997-98 - 1999-00,2651672.0,75.0
E12000001,In low income (below threshold),0 to 4,In low income (below threshold),population,158159.33333333334,1998-99 - 2000-01,429744.6666666667,37.0
E12000001,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,22974.0,1998-99 - 2000-01,429744.6666666667,5.0
E12000001,In low income (below threshold),11 to 15,In low income (below threshold),population,71420.0,1998-99 - 2000-01,257218.0,28.0
E12000001,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,14548.0,1998-99 - 2000-01,257218.0,6.0
E12000001,In low income (below threshold),16 to 19,In low income (below threshold),population,14015.0,1998-99 - 2000-01,73344.0,19.0
E12000001,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,1968.6666666666667,1998-99 - 2000-01,73344.0,3.0
E12000001,In low income (below threshold),5 to 10,In low income (below threshold),population,89955.66666666667,1998-99 - 2000-01,354586.0,25.0
E12000001,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,18464.666666666668,1998-99 - 2000-01,354586.0,5.0
E12000001,In low income (below threshold),No children in the family,In low income (below threshold),population,262423.6666666667,1998-99 - 2000-01,1396141.6666666667,19.0
E12000001,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,78655.33333333333,1998-99 - 2000-01,1396141.6666666667,6.0
E12000002,In low income (below threshold),0 to 4,In low income (below threshold),population,396918.6666666667,1998-99 - 2000-01,1229075.3333333335,32.0
E12000002,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,99714.33333333333,1998-99 - 2000-01,1229075.3333333335,8.0
E12000002,In low income (below threshold),11 to 15,In low income (below threshold),population,129769.0,1998-99 - 2000-01,642065.0,20.0
E12000002,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,43493.333333333336,1998-99 - 2000-01,642065.0,7.0
E12000002,In low income (below threshold),16 to 19,In low income (below threshold),population,25293.666666666668,1998-99 - 2000-01,181494.0,14.0
E12000002,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,8223.333333333334,1998-99 - 2000-01,181494.0,5.0
E12000002,In low income (below threshold),5 to 10,In low income (below threshold),population,231522.0,1998-99 - 2000-01,982069.6666666667,24.0
E12000002,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,54404.666666666664,1998-99 - 2000-01,982069.6666666667,6.0
E12000002,In low income (below threshold),No children in the family,In low income (below threshold),population,551252.6666666666,1998-99 - 2000-01,3636623.6666666665,15.0
E12000002,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,195066.66666666666,1998-99 - 2000-01,3636623.6666666665,5.0
E12000003,In low income (below threshold),0 to 4,In low income (below threshold),population,313615.0,1998-99 - 2000-01,893601.6666666667,35.0
E12000003,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,44465.0,1998-99 - 2000-01,893601.6666666667,5.0
E12000003,In low income (below threshold),11 to 15,In low income (below threshold),population,72382.66666666667,1998-99 - 2000-01,472333.0,15.0
E12000003,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,21953.666666666668,1998-99 - 2000-01,472333.0,5.0
E12000003,In low income (below threshold),16 to 19,In low income (below threshold),population,18015.0,1998-99 - 2000-01,130480.66666666667,14.0
E12000003,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,2379.6666666666665,1998-99 - 2000-01,130480.66666666667,2.0
E12000003,In low income (below threshold),5 to 10,In low income (below threshold),population,167349.66666666666,1998-99 - 2000-01,715018.3333333334,23.0
E12000003,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,35773.0,1998-99 - 2000-01,715018.3333333334,5.0
E12000003,In low income (below threshold),No children in the family,In low income (below threshold),population,444777.3333333333,1998-99 - 2000-01,2665386.3333333335,17.0
E12000003,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,140752.66666666666,1998-99 - 2000-01,2665386.3333333335,5.0
E12000001,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,0.0,1998-99 - 2000-01,429744.6666666667,0.0
E12000001,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,248611.33333333334,1998-99 - 2000-01,429744.6666666667,58.0
E12000001,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,949.3333333333334,1998-99 - 2000-01,257218.0,0.0
E12000001,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,170300.66666666666,1998-99 - 2000-01,257218.0,66.0
E12000001,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,619.0,1998-99 - 2000-01,73344.0,1.0
E12000001,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,56741.333333333336,1998-99 - 2000-01,73344.0,77.0
E12000001,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,1662.0,1998-99 - 2000-01,354586.0,0.0
E12000001,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,244503.66666666666,1998-99 - 2000-01,354586.0,69.0
E12000001,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,44821.666666666664,1998-99 - 2000-01,1396141.6666666667,3.0
E12000001,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,1010241.0,1998-99 - 2000-01,1396141.6666666667,72.0
E12000002,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,7401.0,1998-99 - 2000-01,1229075.3333333335,1.0
E12000002,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,725041.3333333334,1998-99 - 2000-01,1229075.3333333335,59.0
E12000002,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,5273.0,1998-99 - 2000-01,642065.0,1.0
